Year,Country,Region,Age,Sex,Method of suicide,GeoCode,Value
2016.0,England and Wales,,85 to 89,,,K04000001,8.5
2016.0,England and Wales,,90 and over,,,K04000001,11.2
2016.0,England and Wales,,15 to 19,Male,,K04000001,6.7
2016.0,England and Wales,,20 to 24,Male,,K04000001,13.9
2016.0,England and Wales,,25 to 29,Male,,K04000001,15.7
2016.0,England and Wales,,30 to 34,Male,,K04000001,17.2
2016.0,England and Wales,,35 to 39,Male,,K04000001,17.8
2016.0,England and Wales,,40 to 44,Male,,K04000001,22.4
2016.0,England and Wales,,45 to 49,Male,,K04000001,21.9
2016.0,England and Wales,,50 to 54,Male,,K04000001,20.4
2016.0,England and Wales,,55 to 59,Male,,K04000001,19.5
2016.0,England and Wales,,60 to 64,Male,,K04000001,13.6
2016.0,England and Wales,,65 to 69,Male,,K04000001,11.6
2016.0,England and Wales,,70 to 74,Male,,K04000001,9.8
2016.0,England and Wales,,75 to 79,Male,,K04000001,10.2
2016.0,England and Wales,,80 to 84,Male,,K04000001,15
2016.0,England and Wales,,85 to 89,Male,,K04000001,16.3
2016.0,England and Wales,,90 and over,Male,,K04000001,22.4
2016.0,England and Wales,,15 to 19,Female,,K04000001,2.7
2016.0,England and Wales,,20 to 24,Female,,K04000001,4.9
2016.0,England and Wales,,25 to 29,Female,,K04000001,3.6
2016.0,England and Wales,,30 to 34,Female,,K04000001,4.6
2016.0,England and Wales,,35 to 39,Female,,K04000001,4.2
2016.0,England and Wales,,40 to 44,Female,,K04000001,6.1
2016.0,England and Wales,,45 to 49,Female,,K04000001,6
2016.0,England and Wales,,50 to 54,Female,,K04000001,8
2016.0,England and Wales,,55 to 59,Female,,K04000001,6.1
2016.0,England and Wales,,60 to 64,Female,,K04000001,4.8
2016.0,England and Wales,,65 to 69,Female,,K04000001,3.8
2016.0,England and Wales,,70 to 74,Female,,K04000001,3.4
2016.0,England and Wales,,75 to 79,Female,,K04000001,2.6
2016.0,England and Wales,,80 to 84,Female,,K04000001,3.1
2016.0,England and Wales,,85 to 89,Female,,K04000001,3.7
2016.0,England and Wales,,90 and over,Female,,K04000001,6.4
2016.0,England,,15 to 19,,,E92000001,4.5
2016.0,England,,20 to 24,,,E92000001,9
2016.0,England,,25 to 29,,,E92000001,9.4
2016.0,England,,30 to 34,,,E92000001,10.6
2016.0,England,,35 to 39,,,E92000001,10.6
2016.0,England,,40 to 44,,,E92000001,14
2016.0,England,,45 to 49,,,E92000001,13.9
2016.0,England,,50 to 54,,,E92000001,14
2016.0,England,,55 to 59,,,E92000001,12.3
2016.0,England,,60 to 64,,,E92000001,8.9
2016.0,England,,65 to 69,,,E92000001,7.3
2016.0,England,,70 to 74,,,E92000001,6.2
2016.0,England,,75 to 79,,,E92000001,6.3
2016.0,England,,80 to 84,,,E92000001,8.2
2016.0,England,,85 to 89,,,E92000001,8.8
2016.0,England,,90 and over,,,E92000001,11.3
2016.0,England,,15 to 19,Male,,E92000001,6.3
2016.0,England,,20 to 24,Male,,E92000001,13.5
2016.0,England,,25 to 29,Male,,E92000001,14.9
2016.0,England,,30 to 34,Male,,E92000001,16.6
2016.0,England,,35 to 39,Male,,E92000001,17.1
2016.0,England,,40 to 44,Male,,E92000001,21.9
2016.0,England,,45 to 49,Male,,E92000001,21.7
2016.0,England,,50 to 54,Male,,E92000001,20.2
2016.0,England,,55 to 59,Male,,E92000001,19
2016.0,England,,60 to 64,Male,,E92000001,13
2016.0,England,,65 to 69,Male,,E92000001,11
2016.0,England,,70 to 74,Male,,E92000001,9.2
2016.0,England,,75 to 79,Male,,E92000001,10.4
2016.0,England,,80 to 84,Male,,E92000001,14.5
2016.0,England,,85 to 89,Male,,E92000001,16.7
2016.0,England,,90 and over,Male,,E92000001,21.7
2016.0,England,,15 to 19,Female,,E92000001,2.6
2016.0,England,,20 to 24,Female,,E92000001,4.4
2016.0,England,,25 to 29,Female,,E92000001,3.7
2016.0,England,,30 to 34,Female,,E92000001,4.6
2016.0,England,,35 to 39,Female,,E92000001,4.2
2016.0,England,,40 to 44,Female,,E92000001,6.2
2016.0,England,,45 to 49,Female,,E92000001,6.3
2016.0,England,,50 to 54,Female,,E92000001,8
2016.0,England,,55 to 59,Female,,E92000001,5.8
2016.0,England,,60 to 64,Female,,E92000001,5
2016.0,England,,65 to 69,Female,,E92000001,3.8
2016.0,England,,70 to 74,Female,,E92000001,3.5
2016.0,England,,75 to 79,Female,,E92000001,2.8
2016.0,England,,80 to 84,Female,,E92000001,3.3
2016.0,England,,85 to 89,Female,,E92000001,3.9
2016.0,England,,90 and over,Female,,E92000001,6.8
2016.0,Wales,,15 to 19,,,W92000004,8.8
2016.0,Wales,,20 to 24,,,W92000004,14.2
2016.0,Wales,,25 to 29,,,W92000004,12.9
2016.0,Wales,,30 to 34,,,W92000004,16.4
2016.0,Wales,,35 to 39,,,W92000004,15.4
2016.0,Wales,,40 to 44,,,W92000004,16
2016.0,Wales,,45 to 49,,,W92000004,11.7
2016.0,Wales,,50 to 54,,,W92000004,14
2016.0,Wales,,55 to 59,,,W92000004,17.8
2016.0,Wales,,60 to 64,,,W92000004,10.8
2016.0,Wales,,65 to 69,,,W92000004,11.6
2016.0,Wales,,70 to 74,,,W92000004,8.4
2016.0,Wales,,75 to 79,,,W92000004,2.6
2016.0,Wales,,80 to 84,,,W92000004,9.4
2016.0,Wales,,90 and over,,,W92000004,10.1
2016.0,Wales,,15 to 19,Male,,W92000004,13.8
2016.0,Wales,,20 to 24,Male,,W92000004,15.5
2016.0,Wales,,25 to 29,Male,,W92000004,24.3
2016.0,Wales,,30 to 34,Male,,W92000004,28.5
2016.0,Wales,,35 to 39,Male,,W92000004,27.6
2016.0,Wales,,40 to 44,Male,,W92000004,29.3
2016.0,Wales,,45 to 49,Male,,W92000004,23.1
2016.0,Wales,,50 to 54,Male,,W92000004,19.4
2016.0,Wales,,55 to 59,Male,,W92000004,25.2
2016.0,Wales,,60 to 64,Male,,W92000004,18.9
2016.0,Wales,,65 to 69,Male,,W92000004,19.7
2016.0,Wales,,70 to 74,Male,,W92000004,16.1
2016.0,Wales,,75 to 79,Male,,W92000004,5.6
2016.0,Wales,,80 to 84,Male,,W92000004,21.5
2016.0,Wales,,90 and over,Male,,W92000004,34.3
2016.0,Wales,,15 to 19,Female,,W92000004,3.4
2016.0,Wales,,20 to 24,Female,,W92000004,12.8
2016.0,Wales,,25 to 29,Female,,W92000004,:
2016.0,Wales,,30 to 34,Female,,W92000004,4.4
2016.0,Wales,,35 to 39,Female,,W92000004,3.4
2016.0,Wales,,40 to 44,Female,,W92000004,3.3
2016.0,Wales,,45 to 49,Female,,W92000004,:
2016.0,Wales,,50 to 54,Female,,W92000004,8.8
2016.0,Wales,,55 to 59,Female,,W92000004,10.6
2016.0,Wales,,60 to 64,Female,,W92000004,3.2
2016.0,Wales,,65 to 69,Female,,W92000004,4
2016.0,,,,Male,Drowning,,4.2
2016.0,,,,Male,Fall and fracture,,4.1
2016.0,,,,Male,Poisoning,,17.2
2016.0,,,,Male,Hanging,,59.3
2016.0,,,,Male,Other,,15.2
2016.0,,,,Female,Drowning,,5
2016.0,,,,Female,Fall and fracture,,5.5
2016.0,,,,Female,Poisoning,,35.4
2016.0,,,,Female,Hanging,,43.2
