Year,Country,Region,SIC07 Industry,GeoCode,Value
2000,England,,Manufacture of machinery and equipment,E92000001,0.623616442833782
2000,England,,Manufacture of transport equipment,E92000001,0.93202746042487
2000,England,,"Other manufacturing, repair and installation",E92000001,0.633899870630805
2000,England,,"Electricity, gas, steam and air-conditioning supply",E92000001,0.295189467566344
2000,England,,Water supply; sewerage and waste management,E92000001,0.201353188918504
2000,England,,Construction,E92000001,2.09368753621006
2000,England,,Wholesale and retail trade; repair of motor vehicles,E92000001,5.31451221202959
2000,England,,Transportation and storage,E92000001,2.67718024737152
2000,England,,Accommodation and food service activities,E92000001,1.37651026368728
2000,England,,Information and communication,E92000001,3.0763057887435
2000,England,,Financial and insurance activities,E92000001,3.00560722263896
2000,England,,Real estate activities,E92000001,0.592123445205397
2000,England,,"Professional, scientific and technical activities",E92000001,2.92453341241779
2000,England,,Administrative and support service activities,E92000001,2.14538012415402
2000,England,,Public administration and defence; compulsory social security,E92000001,2.67387485986534
2000,England,,Education,E92000001,3.49287643084257
2000,England,,Human health and social work activities,E92000001,3.16940753683441
2000,England,,"Arts, entertainment and recreation",E92000001,0.433281212269231
2000,England,,Other service activities,E92000001,0.64142880883934
2000,England,,Activities of households,E92000001,0.331640546454007
2000,England,,All industries,E92000001,42.34063670945
2000,England,North East,"Agriculture, forestry and fishing",E12000001,0.00605987709467456
2000,England,North East,Mining and quarrying,E12000001,0.00807983612623274
2000,England,North East,"Manufacture of food, beverages and tobacco",E12000001,0.0407664459096288
2000,England,North East,"Manufacture of textiles, wearing apparel and leather",E12000001,0.0147824274582212
2000,England,North East,Manufacture of wood and paper products and printing,E12000001,0.0231377125433028
2000,England,North East,"Manufacture of coke, refined petroleum and chemicals",E12000001,0.0514171389851174
2000,England,North East,Manufacture of pharmaceutical products,E12000001,0.0123952031481979
2000,England,North East,"Manufacture of rubber, plastic and non-metallic minerals",E12000001,0.0392973847957683
2000,England,North East,Manufacture of basic and fabricated metal products,E12000001,0.0700558518672225
2000,England,North East,"Manufacture of computer, electronic and optical products",E12000001,0.0160678559328492
2000,England,North East,Manufacture of electrical equipment,E12000001,0.0178123660055585
2000,England,North East,Manufacture of machinery and equipment,E12000001,0.0389301195173032
2000,England,North East,Manufacture of transport equipment,E12000001,0.050958057387036
2000,England,North East,"Other manufacturing, repair and installation",E12000001,0.0243313246983145
2000,England,North East,"Electricity, gas, steam and air-conditioning supply",E12000001,0.0167105701701631
2000,England,North East,Water supply; sewerage and waste management,E12000001,0.00936526460086068
2000,England,North East,Construction,E12000001,0.100538869979827
2000,England,North East,Wholesale and retail trade; repair of motor vehicles,E12000001,0.171880150321678
2000,England,North East,Transportation and storage,E12000001,0.0682195254748969
2000,England,North East,Accommodation and food service activities,E12000001,0.0481117514789313
2000,England,North East,Information and communication,E12000001,0.0595887914309665
2000,England,North East,Financial and insurance activities,E12000001,0.048019935159315
2000,England,North East,Real estate activities,E12000001,0.012762468426663
2000,England,North East,"Professional, scientific and technical activities",E12000001,0.052886200098978
2000,England,North East,Administrative and support service activities,E12000001,0.059037893513268797
2000,England,North East,Public administration and defence; compulsory social security,E12000001,0.126706521070468
2000,England,North East,Education,E12000001,0.167656599619329
2000,England,North East,Human health and social work activities,E12000001,0.187029843058364
2000,England,North East,"Arts, entertainment and recreation",E12000001,0.0181796312840236
2000,England,North East,Other service activities,E12000001,0.0253413042140936
2000,England,North East,Activities of households,E12000001,0.00908981564201184
2000,England,North East,All industries,E12000001,1.59512492069365
2000,England,North West,"Agriculture, forestry and fishing",E12000002,0.019924141356733
2000,England,North West,Mining and quarrying,E12000002,0.00449899966119778
2000,England,North West,"Manufacture of food, beverages and tobacco",E12000002,0.152506906882643
2000,England,North West,"Manufacture of textiles, wearing apparel and leather",E12000002,0.084562830366595
2000,England,North West,Manufacture of wood and paper products and printing,E12000002,0.0917245032966649
2000,England,North West,"Manufacture of coke, refined petroleum and chemicals",E12000002,0.15085421312955
2000,England,North West,Manufacture of pharmaceutical products,E12000002,0.0534370980166756
2000,England,North West,"Manufacture of rubber, plastic and non-metallic minerals",E12000002,0.105772400197956
2000,England,North West,Manufacture of basic and fabricated metal products,E12000002,0.134510908237852
2000,England,North West,"Manufacture of computer, electronic and optical products",E12000002,0.0380119563211404
2000,England,North West,Manufacture of electrical equipment,E12000002,0.0437045681373498
2000,England,North West,Manufacture of machinery and equipment,E12000002,0.066291382762955
2000,England,North West,Manufacture of transport equipment,E12000002,0.160403110369643
2000,England,North West,"Other manufacturing, repair and installation",E12000002,0.0876845852335485
2000,England,North West,"Electricity, gas, steam and air-conditioning supply",E12000002,0.0321357118656984
2000,England,North West,Water supply; sewerage and waste management,E12000002,0.03332932402071
2000,England,North West,Construction,E12000002,0.26911363279532
2000,England,North West,Wholesale and retail trade; repair of motor vehicles,E12000002,0.630502666805003
2000,England,North West,Transportation and storage,E12000002,0.302810222094495
2000,England,North West,Accommodation and food service activities,E12000002,0.150578764170701
2000,England,North West,Information and communication,E12000002,0.202730433712748
2000,England,North West,Financial and insurance activities,E12000002,0.20961665768397
2000,England,North West,Real estate activities,E12000002,0.0588542608740362
2000,England,North West,"Professional, scientific and technical activities",E12000002,0.223205472987179
2000,England,North West,Administrative and support service activities,E12000002,0.22293002402833
2000,England,North West,Public administration and defence; compulsory social security,E12000002,0.304462915847588
2000,England,North West,Education,E12000002,0.48984006515286
2000,England,North West,Human health and social work activities,E12000002,0.457887985926394
2000,England,North West,"Arts, entertainment and recreation",E12000002,0.0505907921085709
2000,England,North West,Other service activities,E12000002,0.0740957699303389
2000,England,North West,Activities of households,E12000002,0.0168023864897794
2000,England,North West,All industries,E12000002,4.92300742518576
2000,England,Yorkshire and The Humber,"Agriculture, forestry and fishing",E12000003,0.0209341208725121
2000,England,Yorkshire and The Humber,Mining and quarrying,E12000003,0.0146906111386049
2000,England,Yorkshire and The Humber,"Manufacture of food, beverages and tobacco",E12000003,0.142131662766003
2000,England,Yorkshire and The Humber,"Manufacture of textiles, wearing apparel and leather",E12000003,0.0630778115763852
2000,England,Yorkshire and The Humber,Manufacture of wood and paper products and printing,E12000003,0.0773093411169088
2000,England,Yorkshire and The Humber,"Manufacture of coke, refined petroleum and chemicals",E12000003,0.0931017480909091
2000,England,Yorkshire and The Humber,Manufacture of pharmaceutical products,E12000003,0.00578442813582571
2000,England,Yorkshire and The Humber,"Manufacture of rubber, plastic and non-metallic minerals",E12000003,0.078686585911153
2000,England,Yorkshire and The Humber,Manufacture of basic and fabricated metal products,E12000003,0.154251416955352
2000,England,Yorkshire and The Humber,"Manufacture of computer, electronic and optical products",E12000003,0.0194650597586516
2000,England,Yorkshire and The Humber,Manufacture of electrical equipment,E12000003,0.0203832229548144
2000,England,Yorkshire and The Humber,Manufacture of machinery and equipment,E12000003,0.0687704233925946
2000,England,Yorkshire and The Humber,Manufacture of transport equipment,E12000003,0.0523353021812803
2000,England,Yorkshire and The Humber,"Other manufacturing, repair and installation",E12000003,0.0710658313830016
2000,England,Yorkshire and The Humber,"Electricity, gas, steam and air-conditioning supply",E12000003,0.0290139569987448
2000,England,Yorkshire and The Humber,Water supply; sewerage and waste management,E12000003,0.0176287333663259
2000,England,Yorkshire and The Humber,Construction,E12000003,0.199608678845795
2000,England,Yorkshire and The Humber,Wholesale and retail trade; repair of motor vehicles,E12000003,0.429884008443428
2000,England,Yorkshire and The Humber,Transportation and storage,E12000003,0.211728433035144
2000,England,Yorkshire and The Humber,Accommodation and food service activities,E12000003,0.109536869302223
2000,England,Yorkshire and The Humber,Information and communication,E12000003,0.123217500925049
2000,England,Yorkshire and The Humber,Financial and insurance activities,E12000003,0.154435049594585
2000,England,Yorkshire and The Humber,Real estate activities,E12000003,0.0400319153526986
2000,England,Yorkshire and The Humber,"Professional, scientific and technical activities",E12000003,0.149201519376457
2000,England,Yorkshire and The Humber,Administrative and support service activities,E12000003,0.135061806155549
2000,England,Yorkshire and The Humber,Public administration and defence; compulsory social security,E12000003,0.224766350420656
2000,England,Yorkshire and The Humber,Education,E12000003,0.340363096817554
2000,England,Yorkshire and The Humber,Human health and social work activities,E12000003,0.315756323160391
2000,England,Yorkshire and The Humber,"Arts, entertainment and recreation",E12000003,0.0378283236819078
2000,England,Yorkshire and The Humber,Other service activities,E12000003,0.0387464868780706
2000,England,Yorkshire and The Humber,Activities of households,E12000003,0.0290139569987448
2000,England,Yorkshire and The Humber,All industries,E12000003,3.46762694294809
2000,England,East Midlands,"Agriculture, forestry and fishing",E12000004,0.0260758347710238
2000,England,East Midlands,Mining and quarrying,E12000004,0.0148742437778375
2000,England,East Midlands,"Manufacture of food, beverages and tobacco",E12000004,0.131113704412049
2000,England,East Midlands,"Manufacture of textiles, wearing apparel and leather",E12000004,0.100355237340595
2000,England,East Midlands,Manufacture of wood and paper products and printing,E12000004,0.0638123421333154
2000,England,East Midlands,"Manufacture of coke, refined petroleum and chemicals",E12000004,0.0523353021812803
2000,England,East Midlands,Manufacture of pharmaceutical products,E12000004,0.00578442813582571
2000,England,East Midlands,"Manufacture of rubber, plastic and non-metallic minerals",E12000004,0.0848382793254438
2000,England,East Midlands,Manufacture of basic and fabricated metal products,E12000004,0.0996207067836651
2000,England,East Midlands,"Manufacture of computer, electronic and optical products",E12000004,0.0226786309452214
2000,England,East Midlands,Manufacture of electrical equipment,E12000004,0.0279121611633494
2000,England,East Midlands,Manufacture of machinery and equipment,E12000004,0.0638123421333154
2000,England,East Midlands,Manufacture of transport equipment,E12000004,0.0909899727397347
2000,England,East Midlands,"Other manufacturing, repair and installation",E12000004,0.0601396893486642
2000,England,East Midlands,"Electricity, gas, steam and air-conditioning supply",E12000004,0.0241476920590819
2000,England,East Midlands,Water supply; sewerage and waste management,E12000004,0.0131297337051282
2000,England,East Midlands,Construction,E12000004,0.164075763154294
2000,England,East Midlands,Wholesale and retail trade; repair of motor vehicles,E12000004,0.385353093429532
2000,England,East Midlands,Transportation and storage,E12000004,0.167197518021248
2000,England,East Midlands,Accommodation and food service activities,E12000004,0.0858482588412229
2000,England,East Midlands,Information and communication,E12000004,0.0913572380181998
2000,England,East Midlands,Financial and insurance activities,E12000004,0.0823592386958042
2000,England,East Midlands,Real estate activities,E12000004,0.0209341208725121
2000,England,East Midlands,"Professional, scientific and technical activities",E12000004,0.114862215839967
2000,England,East Midlands,Administrative and support service activities,E12000004,0.128726480102026
2000,England,East Midlands,Public administration and defence; compulsory social security,E12000004,0.15801588605962
2000,England,East Midlands,Education,E12000004,0.249648573036668
2000,England,East Midlands,Human health and social work activities,E12000004,0.243496879622377
2000,England,East Midlands,"Arts, entertainment and recreation",E12000004,0.0304830181126053
2000,England,East Midlands,Other service activities,E12000004,0.0311257323499193
2000,England,East Midlands,Activities of households,E12000004,0.0328702424226286
2000,England,East Midlands,All industries,E12000004,2.86806637585377
2000,England,West Midlands,"Agriculture, forestry and fishing",E12000005,0.0244231410179308
2000,England,West Midlands,Mining and quarrying,E12000005,0.00789620348700018
2000,England,West Midlands,"Manufacture of food, beverages and tobacco",E12000005,0.095672605040165
2000,England,West Midlands,"Manufacture of textiles, wearing apparel and leather",E12000005,0.0298403038752914
2000,England,West Midlands,Manufacture of wood and paper products and printing,E12000005,0.0482035677985476
2000,England,West Midlands,"Manufacture of coke, refined petroleum and chemicals",E12000005,0.0389301195173032
2000,England,West Midlands,Manufacture of pharmaceutical products,E12000005,0.000642714237313968
2000,England,West Midlands,"Manufacture of rubber, plastic and non-metallic minerals",E12000005,0.15305780480034
2000,England,West Midlands,Manufacture of basic and fabricated metal products,E12000005,0.262319225143715
2000,England,West Midlands,"Manufacture of computer, electronic and optical products",E12000005,0.0481117514789313
2000,England,West Midlands,Manufacture of electrical equipment,E12000005,0.0418682417450242
2000,England,West Midlands,Manufacture of machinery and equipment,E12000005,0.112291358890711
2000,England,West Midlands,Manufacture of transport equipment,E12000005,0.215309269500179
2000,England,West Midlands,"Other manufacturing, repair and installation",E12000005,0.0751975657657343
2000,England,West Midlands,"Electricity, gas, steam and air-conditioning supply",E12000005,0.0471935882827685
2000,England,West Midlands,Water supply; sewerage and waste management,E12000005,0.0233213451825354
2000,England,West Midlands,Construction,E12000005,0.202179535795051
2000,England,West Midlands,Wholesale and retail trade; repair of motor vehicles,E12000005,0.519772185347767
2000,England,West Midlands,Transportation and storage,E12000005,0.233856166062668
2000,England,West Midlands,Accommodation and food service activities,E12000005,0.115688562716514
2000,England,West Midlands,Information and communication,E12000005,0.161137640926573
2000,England,West Midlands,Financial and insurance activities,E12000005,0.181245414922539
2000,England,West Midlands,Real estate activities,E12000005,0.0605987709467456
2000,England,West Midlands,"Professional, scientific and technical activities",E12000005,0.172522864558992
2000,England,West Midlands,Administrative and support service activities,E12000005,0.16416757947391
2000,England,West Midlands,Public administration and defence; compulsory social security,E12000005,0.23330526814497
2000,England,West Midlands,Education,E12000005,0.371488829167473
2000,England,West Midlands,Human health and social work activities,E12000005,0.321632567615833
2000,England,West Midlands,"Arts, entertainment and recreation",E12000005,0.0356247320111171
2000,England,West Midlands,Other service activities,E12000005,0.0650977706079433
2000,England,West Midlands,Activities of households,E12000005,0.0227704472648377
2000,England,West Midlands,All industries,E12000005,4.08490805972835
2000,England,East of England,"Agriculture, forestry and fishing",E12000006,0.0374610584034427
2000,England,East of England,Mining and quarrying,E12000006,0.00762075452815134
2000,England,East of England,"Manufacture of food, beverages and tobacco",E12000006,0.113852236324188
2000,England,East of England,"Manufacture of textiles, wearing apparel and leather",E12000006,0.0144151621797561
2000,England,East of England,Manufacture of wood and paper products and printing,E12000006,0.08098199390156
2000,England,East of England,"Manufacture of coke, refined petroleum and chemicals",E12000006,0.0580279139974897
2000,England,East of England,Manufacture of pharmaceutical products,E12000006,0.033972038258024
2000,England,East of England,"Manufacture of rubber, plastic and non-metallic minerals",E12000006,0.0815328918192577
2000,England,East of England,Manufacture of basic and fabricated metal products,E12000006,0.0886945647493276
2000,England,East of England,"Manufacture of computer, electronic and optical products",E12000006,0.0634450768548503
2000,England,East of England,Manufacture of electrical equipment,E12000006,0.0325947934637798
2000,England,East of England,Manufacture of machinery and equipment,E12000006,0.0818083407781065
2000,England,East of England,Manufacture of transport equipment,E12000006,0.0975089314324906
2000,England,East of England,"Other manufacturing, repair and installation",E12000006,0.0690458723514435
2000,England,East of England,"Electricity, gas, steam and air-conditioning supply",E12000006,0.0212095698313609
2000,England,East of England,Water supply; sewerage and waste management,E12000006,0.0211177535117446
2000,England,East of England,Construction,E12000006,0.235049778217679
2000,England,East of England,Wholesale and retail trade; repair of motor vehicles,E12000006,0.569720263219025
2000,England,East of England,Transportation and storage,E12000006,0.289037774152053
2000,England,East of England,Accommodation and food service activities,E12000006,0.128726480102026
2000,England,East of England,Information and communication,E12000006,0.242027818508517
2000,England,East of England,Financial and insurance activities,E12000006,0.17527735414748
2000,England,East of England,Real estate activities,E12000006,0.0561915876051641
2000,England,East of England,"Professional, scientific and technical activities",E12000006,0.273704448776134
2000,England,East of England,Administrative and support service activities,E12000006,0.222103677151784
2000,England,East of England,Public administration and defence; compulsory social security,E12000006,0.227061758411063
2000,England,East of England,Education,E12000006,0.34219942320988
2000,England,East of England,Human health and social work activities,E12000006,0.289680488389367
2000,England,East of England,"Arts, entertainment and recreation",E12000006,0.0325947934637798
2000,England,East of England,Other service activities,E12000006,0.0516925879439663
2000,England,East of England,Activities of households,E12000006,0.045081812931594
2000,England,East of England,All industries,E12000006,4.08343899861449
2000,England,London,"Agriculture, forestry and fishing",E12000007,0.00183632639232562
2000,England,London,Mining and quarrying,E12000007,0.0044071833415815
2000,England,London,"Manufacture of food, beverages and tobacco",E12000007,0.0959480539990138
2000,England,London,"Manufacture of textiles, wearing apparel and leather",E12000007,0.0405828132703963
2000,England,London,Manufacture of wood and paper products and printing,E12000007,0.111281379374932
2000,England,London,"Manufacture of coke, refined petroleum and chemicals",E12000007,0.0628023626175363
2000,England,London,Manufacture of pharmaceutical products,E12000007,0.0285548754006634
2000,England,London,"Manufacture of rubber, plastic and non-metallic minerals",E12000007,0.034614752495338
2000,England,London,Manufacture of basic and fabricated metal products,E12000007,0.0408582622292451
2000,England,London,"Manufacture of computer, electronic and optical products",E12000007,0.0376446910426753
2000,England,London,Manufacture of electrical equipment,E12000007,0.023504977821768
2000,England,London,Manufacture of machinery and equipment,E12000007,0.0308502833910704
2000,England,London,Manufacture of transport equipment,E12000007,0.0447145476531289
2000,England,London,"Other manufacturing, repair and installation",E12000007,0.0490299146750941
2000,England,London,"Electricity, gas, steam and air-conditioning supply",E12000007,0.0390219358369195
2000,England,London,Water supply; sewerage and waste management,E12000007,0.0270858142868029
2000,England,London,Construction,E12000007,0.421620539677963
2000,England,London,Wholesale and retail trade; repair of motor vehicles,E12000007,1.05258228808104
2000,England,London,Transportation and storage,E12000007,0.831488590445042
2000,England,London,Accommodation and food service activities,E12000007,0.385720358707997
2000,England,London,Information and communication,E12000007,1.32408314518639
2000,England,London,Financial and insurance activities,E12000007,1.62542430616702
2000,England,London,Real estate activities,E12000007,0.197955985092702
2000,England,London,"Professional, scientific and technical activities",E12000007,1.27496141419168
2000,England,London,Administrative and support service activities,E12000007,0.712311007583109
2000,England,London,Public administration and defence; compulsory social security,E12000007,0.556223264235431
2000,England,London,Education,E12000007,0.629859952567689
2000,England,London,Human health and social work activities,E12000007,0.604794097312444
2000,England,London,"Arts, entertainment and recreation",E12000007,0.129001929060875
2000,England,London,Other service activities,E12000007,0.186203496181818
2000,England,London,Activities of households,E12000007,0.0496726289124081
2000,England,London,All industries,E12000007,10.6546411772321
2000,England,South East,"Agriculture, forestry and fishing",E12000008,0.0416846091057916
2000,England,South East,Mining and quarrying,E12000008,0.013405182663977
2000,England,South East,"Manufacture of food, beverages and tobacco",E12000008,0.1032015432487
2000,England,South East,"Manufacture of textiles, wearing apparel and leather",E12000008,0.0131297337051282
2000,England,South East,Manufacture of wood and paper products and printing,E12000008,0.102834277970234
2000,England,South East,"Manufacture of coke, refined petroleum and chemicals",E12000008,0.109077787704142
2000,England,South East,Manufacture of pharmaceutical products,E12000008,0.0681277091552806
2000,England,South East,"Manufacture of rubber, plastic and non-metallic minerals",E12000008,0.0858482588412229
2000,England,South East,Manufacture of basic and fabricated metal products,E12000008,0.112474991529944
2000,England,South East,"Manufacture of computer, electronic and optical products",E12000008,0.148007907221445
2000,England,South East,Manufacture of electrical equipment,E12000008,0.056834301842478
2000,England,South East,Manufacture of machinery and equipment,E12000008,0.104762420682176
2000,England,South East,Manufacture of transport equipment,E12000008,0.101548849495607
2000,England,South East,"Other manufacturing, repair and installation",E12000008,0.120554827656177
2000,England,South East,"Electricity, gas, steam and air-conditioning supply",E12000008,0.0535289143362919
2000,England,South East,Water supply; sewerage and waste management,E12000008,0.0381037726407567
2000,England,South East,Construction,E12000008,0.334578668681728
2000,England,South East,Wholesale and retail trade; repair of motor vehicles,E12000008,1.12952436391949
2000,England,South East,Transportation and storage,E12000008,0.412989805634032
2000,England,South East,Accommodation and food service activities,E12000008,0.234223431341133
2000,England,South East,Information and communication,E12000008,0.728746128794424
2000,England,South East,Financial and insurance activities,E12000008,0.344678463839519
2000,England,South East,Real estate activities,E12000008,0.0955807887205487
2000,England,South East,"Professional, scientific and technical activities",E12000008,0.490941860988255
2000,England,South East,Administrative and support service activities,E12000008,0.38021137953102
2000,England,South East,Public administration and defence; compulsory social security,E12000008,0.490390963070558
2000,England,South East,Education,E12000008,0.566414875712839
2000,England,South East,Human health and social work activities,E12000008,0.46045884287565
2000,England,South East,"Arts, entertainment and recreation",E12000008,0.0645468726902457
2000,England,South East,Other service activities,E12000008,0.115688562716514
2000,England,South East,Activities of households,E12000008,0.0768502595188274
2000,England,South East,All industries,E12000008,7.19904217215376
2000,England,South West,"Agriculture, forestry and fishing",E12000009,0.036910160485745
2000,England,South West,Mining and quarrying,E12000009,0.0113852236324188
2000,England,South West,"Manufacture of food, beverages and tobacco",E12000009,0.0942035439263045
2000,England,South West,"Manufacture of textiles, wearing apparel and leather",E12000009,0.0191896107998027
2000,England,South West,Manufacture of wood and paper products and printing,E12000009,0.0654650358864085
2000,England,South West,"Manufacture of coke, refined petroleum and chemicals",E12000009,0.0313093649891519
2000,England,South West,Manufacture of pharmaceutical products,E12000009,0.00863073404393043
2000,England,South West,"Manufacture of rubber, plastic and non-metallic minerals",E12000009,0.0672095459591178
2000,England,South West,Manufacture of basic and fabricated metal products,E12000009,0.0672095459591178
2000,England,South West,"Manufacture of computer, electronic and optical products",E12000009,0.0706985661045365
2000,England,South West,Manufacture of electrical equipment,E12000009,0.0353492830522682
2000,England,South West,Manufacture of machinery and equipment,E12000009,0.0561915876051641
2000,England,South West,Manufacture of transport equipment,E12000009,0.11825941966577
2000,England,South West,"Other manufacturing, repair and installation",E12000009,0.0767584431992111
2000,England,South West,"Electricity, gas, steam and air-conditioning supply",E12000009,0.0323193445049309
2000,England,South West,Water supply; sewerage and waste management,E12000009,0.0182714476036399
2000,England,South West,Construction,E12000009,0.167013885382015
2000,England,South West,Wholesale and retail trade; repair of motor vehicles,E12000009,0.42538500878223
2000,England,South West,Transportation and storage,E12000009,0.159852212451945
2000,England,South West,Accommodation and food service activities,E12000009,0.118075787026537
2000,England,South West,Information and communication,E12000009,0.143325274921015
2000,England,South West,Financial and insurance activities,E12000009,0.184550802428725
2000,England,South West,Real estate activities,E12000009,0.049305363633943
2000,England,South West,"Professional, scientific and technical activities",E12000009,0.172247415600143
2000,England,South West,Administrative and support service activities,E12000009,0.121013909254258
2000,England,South West,Public administration and defence; compulsory social security,E12000009,0.352850116285368
2000,England,South West,Education,E12000009,0.335405015558275
2000,England,South West,Human health and social work activities,E12000009,0.288578692553971
2000,England,South West,"Arts, entertainment and recreation",E12000009,0.0345229361757217
2000,England,South West,Other service activities,E12000009,0.0534370980166756
2000,England,South West,Activities of households,E12000009,0.0496726289124081
2000,England,South West,All industries,E12000009,3.46468882072037
2000,Wales,,"Agriculture, forestry and fishing",W92000004,0.011752488910884
2000,Wales,,Mining and quarrying,W92000004,0.00596806077505828
2000,Wales,,"Manufacture of food, beverages and tobacco",W92000004,0.0482953841181639
2000,Wales,,"Manufacture of textiles, wearing apparel and leather",W92000004,0.0129461010658956
2000,Wales,,Manufacture of wood and paper products and printing,W92000004,0.0324111608245472
2000,Wales,,"Manufacture of coke, refined petroleum and chemicals",W92000004,0.0409500785488614
2000,Wales,,Manufacture of pharmaceutical products,W92000004,0.00560079549659315
2000,Wales,,"Manufacture of rubber, plastic and non-metallic minerals",W92000004,0.0428782212608033
2000,Wales,,Manufacture of basic and fabricated metal products,W92000004,0.101089767897525
2000,Wales,,"Manufacture of computer, electronic and optical products",W92000004,0.0396646500742334
2000,Wales,,Manufacture of electrical equipment,W92000004,0.022862263584454
2000,Wales,,Manufacture of machinery and equipment,W92000004,0.0223113656667563
2000,Wales,,Manufacture of transport equipment,W92000004,0.057477016079792
2000,Wales,,"Other manufacturing, repair and installation",W92000004,0.0393892011153846
2000,Wales,,"Electricity, gas, steam and air-conditioning supply",W92000004,0.022862263584454
2000,Wales,,Water supply; sewerage and waste management,W92000004,0.013405182663977
2000,Wales,,Construction,W92000004,0.093377197049758
2000,Wales,,Wholesale and retail trade; repair of motor vehicles,W92000004,0.192171556956876
2000,Wales,,Transportation and storage,W92000004,0.0726267088164784
2000,Wales,,Accommodation and food service activities,W92000004,0.0579360976778734
2000,Wales,,Information and communication,W92000004,0.0479281188396988
2000,Wales,,Financial and insurance activities,W92000004,0.0526107511401291
2000,Wales,,Real estate activities,W92000004,0.0123033868285816
2000,Wales,,"Professional, scientific and technical activities",W92000004,0.054538893852071
2000,Wales,,Administrative and support service activities,W92000004,0.052886200098978
2000,Wales,,Public administration and defence; compulsory social security,W92000004,0.155904110708445
2000,Wales,,Education,W92000004,0.203097698991214
2000,Wales,,Human health and social work activities,W92000004,0.210810269838981
2000,Wales,,"Arts, entertainment and recreation",W92000004,0.0191896107998027
2000,Wales,,Other service activities,W92000004,0.0209341208725121
2000,Wales,,Activities of households,W92000004,0.00798801980661646
2000,Wales,,All industries,W92000004,1.77407492762578
2000,Scotland,,"Agriculture, forestry and fishing",S92000003,0.0420518743842568
2000,Scotland,,Mining and quarrying,S92000003,0.0593133424721176
2000,Scotland,,"Manufacture of food, beverages and tobacco",S92000003,0.118810317583467
2000,Scotland,,"Manufacture of textiles, wearing apparel and leather",S92000003,0.0400319153526986
2000,Scotland,,Manufacture of wood and paper products and printing,S92000003,0.0596806077505828
2000,Scotland,,"Manufacture of coke, refined petroleum and chemicals",S92000003,0.0492135473143267
2000,Scotland,,Manufacture of pharmaceutical products,S92000003,0.0136806316228259
2000,Scotland,,"Manufacture of rubber, plastic and non-metallic minerals",S92000003,0.0517844042635826
2000,Scotland,,Manufacture of basic and fabricated metal products,S92000003,0.0749221168068854
2000,Scotland,,"Manufacture of computer, electronic and optical products",S92000003,0.106231481796037
2000,Scotland,,Manufacture of electrical equipment,S92000003,0.024514957337547
2000,Scotland,,Manufacture of machinery and equipment,S92000003,0.0546307101716873
2000,Scotland,,Manufacture of transport equipment,S92000003,0.0447145476531289
2000,Scotland,,"Other manufacturing, repair and installation",S92000003,0.0519680369028151
