Year,Region,Sex,Age group,GeoCode,Value
2008,London,Female,21 to 40,E12000007,1.63424583462711
2008,East Midlands,Male,21 to 40,E12000004,2.43186437144991
2008,East Midlands,Female,21 to 40,E12000004,1.55382447998674
2008,East of England,Female,21 to 40,E12000006,1.35217727584957
2008,East of England,Male,21 to 40,E12000006,1.49670452875577
2008,North West,Female,21 to 40,E12000002,2.37514304838814
2008,North West,Male,21 to 40,E12000002,4.92190037854882
2008,South East,Female,21 to 40,E12000008,0.996392154589337
2008,South East,Male,21 to 40,E12000008,2.56449710211827
2008,South West,Female,21 to 40,E12000009,1.74054763958005
2008,South West,Male,21 to 40,E12000009,1.87366208816516
2008,West Midlands,Female,21 to 40,E12000005,0.964991487396522
2008,West Midlands,Male,21 to 40,E12000005,1.24057849553667
2008,Yorkshire and The Humber,Female,21 to 40,E12000003,1.00452466610317
2008,Yorkshire and The Humber,Male,21 to 40,E12000003,4.30095194403027
2008,North East,Female,21 to 40,E12000001,0.905261379135535
2008,North East,Male,21 to 40,E12000001,1.23715293993931
2008,,,41 to 60,,1.06445441814579
2008,,Female,41 to 60,,0.481567057731222
2008,,Male,41 to 60,,1.6350855426351
2008,London,,41 to 60,E12000007,2.00525485163281
2008,East Midlands,,41 to 60,E12000004,1.4872849530555
2008,East of England,,41 to 60,E12000006,1.10309886426238
2008,North West,,41 to 60,E12000002,1.65975192598148
2008,South East,,41 to 60,E12000008,1.00650024112244
2008,South West,,41 to 60,E12000009,1.05759895424615
2008,West Midlands,,41 to 60,E12000005,0.904810459608913
2008,Yorkshire and The Humber,,41 to 60,E12000003,1.01625794949633
2008,North East,,41 to 60,E12000001,0.979083969038567
2008,London,Male,41 to 60,E12000007,3.18437416616064
2008,London,Female,41 to 60,E12000007,0.856113991577978
2008,East Midlands,Male,41 to 60,E12000004,2.32262602734726
2008,East Midlands,Female,41 to 60,E12000004,0.65844380099853
2008,East of England,Female,41 to 60,E12000006,0.514120975236077
2008,East of England,Male,41 to 60,E12000006,1.70360876755699
2008,North West,Female,41 to 60,E12000002,0.850285908636779
2008,North West,Male,41 to 60,E12000002,2.48141902644221
2008,South East,Female,41 to 60,E12000008,0.521164942624082
2008,South East,Male,41 to 60,E12000008,1.41108530980818
2008,South West,Female,41 to 60,E12000009,0.416170729880226
2008,South West,Male,41 to 60,E12000009,1.72055591161504
2008,West Midlands,Male,41 to 60,E12000005,1.53837762695461
2008,Yorkshire and The Humber,Female,41 to 60,E12000003,0.722704185613561
2008,Yorkshire and The Humber,Male,41 to 60,E12000003,1.31241824728001
2008,North East,Male,41 to 60,E12000001,1.70533029405578
2008,,,61 and over,,0.470559226701789
2008,,Female,61 and over,,0.227343352260141
2008,,Male,61 and over,,0.75267290778374
2008,London,,61 and over,E12000007,0.79799048263351
2008,East of England,,61 and over,E12000006,0.800412372454288
2008,North West,,61 and over,E12000002,0.757709870135416
2008,South East,,61 and over,E12000008,0.388130309761255
2008,South West,,61 and over,E12000009,0.238040451007307
2008,West Midlands,,61 and over,E12000005,0.778422811594002
2008,Yorkshire and The Humber,,61 and over,E12000003,0.739893973193641
2008,London,Male,61 and over,E12000007,1.40009800686048
2008,East of England,Female,61 and over,E12000006,0.438898073237458
2008,East of England,Male,61 and over,E12000006,1.23712943555085
2008,North West,Male,61 and over,E12000002,1.38619351261436
2008,South East,Female,61 and over,E12000008,0.301215101720339
2008,South East,Male,61 and over,E12000008,0.495324140117292
2008,West Midlands,Female,61 and over,E12000005,0.631334056210827
2008,West Midlands,Male,61 and over,E12000005,0.956745534390218
2008,Yorkshire and The Humber,Male,61 and over,E12000003,1.44898136609963
2009,,Male,,,1.18890829134816
2009,,Female,,,0.504282079762674
2009,London,,,E12000007,1.76264832370885
2009,East Midlands,,,E12000004,0.849797602810414
2009,East of England,,,E12000006,0.851960108098089
2009,North West,,,E12000002,1.61748463675875
2009,South East,,,E12000008,1.02462370988686
2009,South West,,,E12000009,0.784415613237951
2009,West Midlands,,,E12000005,0.723588085181513
2009,Yorkshire and The Humber,,,E12000003,1.05296530345311
2009,North East,,,E12000001,1.28133395406844
2009,London,Male,,E12000007,1.32895833434496
2009,London,Female,,E12000007,0.694831323492371
2009,East Midlands,Male,,E12000004,0.862343240749439
2009,East Midlands,Female,,E12000004,0.529017957514567
2009,East of England,Female,,E12000006,0.64956043561574
2009,East of England,Male,,E12000006,1.02604454873145
2009,North West,Female,,E12000002,0.646092279393897
2009,North West,Male,,E12000002,2.59755951986593
2009,South East,Female,,E12000008,0.62399669420418
2009,South East,Male,,E12000008,1.41691498702201
2009,South West,Female,,E12000009,0.299790633716178
2009,South West,Male,,E12000009,1.28992312058201
2009,West Midlands,Female,,E12000005,0.570153057588309
2009,West Midlands,Male,,E12000005,0.84504672189843
2009,Yorkshire and The Humber,Female,,E12000003,0.67699637769327
2009,Yorkshire and The Humber,Male,,E12000003,1.3257733060224
2009,North East,Female,,E12000001,0.682345448755856
2009,North East,Male,,E12000001,1.91012693589375
2009,,,0 to 20,,0.290941326748108
2009,,Male,0 to 20,,0.297075808547514
2009,,Female,0 to 20,,0.206932176168604
2009,London,,0 to 20,E12000007,0.389825932975278
2009,East Midlands,,0 to 20,E12000004,0.264759457207811
2009,North West,,0 to 20,E12000002,0.445743290866998
2009,South East,,0 to 20,E12000008,0.557294262051836
2009,South West,,0 to 20,E12000009,0.239130140202001
2009,North East,,0 to 20,E12000001,1.09498870597363
2009,North West,Female,0 to 20,E12000002,0.455900723058546
2009,North West,Male,0 to 20,E12000002,0.43602860783696
2009,South East,Female,0 to 20,E12000008,0.380955646286492
2009,South East,Male,0 to 20,E12000008,0.725117151739827
2009,South West,Male,0 to 20,E12000009,0.466968951234432
2009,North East,Female,0 to 20,E12000001,1.28119715061753
2009,North East,Male,0 to 20,E12000001,0.917240451526899
2009,,,21 to 40,,1.1622355054408
2009,,Female,21 to 40,,0.602058899776317
2009,,Male,21 to 40,,1.29868273061745
2009,London,,21 to 40,E12000007,2.09992860242751
2009,East Midlands,,21 to 40,E12000004,1.306289085258
2009,East of England,,21 to 40,E12000006,0.884078895200607
2009,North West,,21 to 40,E12000002,2.17942200638679
2009,South East,,21 to 40,E12000008,1.23442679163332
2009,South West,,21 to 40,E12000009,0.395579008995466
2009,West Midlands,,21 to 40,E12000005,0.969051271118396
2009,Yorkshire and The Humber,,21 to 40,E12000003,0.648867977716431
2009,North East,,21 to 40,E12000001,1.99193419875213
2009,London,Male,21 to 40,E12000007,1.40156035714561
2009,London,Female,21 to 40,E12000007,0.629256659108595
2009,East Midlands,Male,21 to 40,E12000004,0.87499015636074
2009,East Midlands,Female,21 to 40,E12000004,1.04012093139362
2009,East of England,Female,21 to 40,E12000006,0.542396415844484
2009,East of England,Male,21 to 40,E12000006,1.22784925831083
2009,North West,Female,21 to 40,E12000002,0.649524980730758
2009,North West,Male,21 to 40,E12000002,3.62002068896672
2009,South East,Female,21 to 40,E12000008,0.908592009478432
2009,South East,Male,21 to 40,E12000008,1.5644469311993
2009,South West,Male,21 to 40,E12000009,0.472427553234711
2009,West Midlands,Female,21 to 40,E12000005,1.38270512430519
2009,West Midlands,Male,21 to 40,E12000005,0.554406701668209
2009,Yorkshire and The Humber,Male,21 to 40,E12000003,1.01015785881167
2009,North East,Male,21 to 40,E12000001,3.41260928105629
2009,,,41 to 60,,0.888972692875476
2009,,Female,41 to 60,,0.335221548520026
2009,,Male,41 to 60,,1.16090710103655
2009,London,,41 to 60,E12000007,2.17631668486456
2009,East Midlands,,41 to 60,E12000004,1.39736440633384
2009,East of England,,41 to 60,E12000006,0.774835412044558
2009,North West,,41 to 60,E12000002,1.33556996783947
2009,South East,,41 to 60,E12000008,0.696103127678365
2009,South West,,41 to 60,E12000009,0.352463401962657
2009,West Midlands,,41 to 60,E12000005,1.17725841445451
2009,Yorkshire and The Humber,,41 to 60,E12000003,0.940885604956874
2009,London,Male,41 to 60,E12000007,1.93112948545054
2009,London,Female,41 to 60,E12000007,0.525309407240864
2009,East Midlands,Male,41 to 60,E12000004,1.65028211572768
2009,East Midlands,Female,41 to 60,E12000004,0.655072966940105
2009,East of England,Female,41 to 60,E12000006,0.511465130225415
2009,East of England,Male,41 to 60,E12000006,0.913064518443251
2009,North West,Male,41 to 60,E12000002,2.69101352180474
2009,South East,Female,41 to 60,E12000008,0.518009462306178
2009,South East,Male,41 to 60,E12000008,0.877016040623382
2009,South West,Male,41 to 60,E12000009,0.716470950685304
2009,West Midlands,Female,41 to 60,E12000005,0.689237827026117
2009,West Midlands,Male,41 to 60,E12000005,1.6699276643
2009,Yorkshire and The Humber,Female,41 to 60,E12000003,0.576836828724166
2009,Yorkshire and The Humber,Male,41 to 60,E12000003,1.01708706265256
2009,,,61 and over,,0.21456357959485
2009,,Female,61 and over,,0.111534710647591
2009,,Male,61 and over,,0.255228352807256
2009,London,,61 and over,E12000007,0.783126921380148
2009,North West,,61 and over,E12000002,0.539013820314352
2009,South East,,61 and over,E12000008,0.161995700634105
2009,North West,Female,61 and over,E12000002,0.36769887913125
2009,North West,Male,61 and over,E12000002,0.748159154400597
2009,South East,Male,61 and over,E12000008,0.35978556780159
2010,,Male,,,1.13940718299817
2010,,Female,,,0.503849866759875
2010,London,,,E12000007,1.74905523107066
2010,East Midlands,,,E12000004,0.732182830046387
2010,East of England,,,E12000006,0.774873170481395
2010,North West,,,E12000002,0.940181520561271
2010,South East,,,E12000008,0.827720861282027
2010,South West,,,E12000009,1.04537497600389
2010,West Midlands,,,E12000005,0.646799617525826
2010,Yorkshire and The Humber,,,E12000003,0.970543435815107
2010,North East,,,E12000001,0.54119498946216
2010,London,Male,,E12000007,2.51512913050225
2010,London,Female,,E12000007,1.00353538172038
2010,East Midlands,Male,,E12000004,1.0352442141101
2010,East Midlands,Female,,E12000004,0.437565333973929
2010,East of England,Female,,E12000006,0.508147467105073
2010,East of England,Male,,E12000006,1.05060299358817
2010,North West,Female,,E12000002,0.587680536860162
2010,North West,Male,,E12000002,1.30565310073752
2010,South East,Female,,E12000008,0.480866989442908
2010,South East,Male,,E12000008,1.18746258008544
2010,South West,Female,,E12000009,0.670657076270476
2010,South West,Male,,E12000009,1.43559141516333
2010,West Midlands,Female,,E12000005,0.425134369031511
2010,West Midlands,Male,,E12000005,0.87488138977825
2010,Yorkshire and The Humber,Female,,E12000003,0.711036863893323
2010,Yorkshire and The Humber,Male,,E12000003,1.23904509891839
2010,North East,Female,,E12000001,0.302303857699528
2010,North East,Male,,E12000001,0.791329560273989
2010,,,0 to 20,,0.346153538730773
2010,,Male,0 to 20,,0.38138745557605
2010,,Female,0 to 20,,0.309251012088364
2010,London,,0 to 20,E12000007,0.719624989025718
2010,East Midlands,,0 to 20,E12000004,0.263254421358006
2010,East of England,,0 to 20,E12000006,0.274522776468456
2010,North West,,0 to 20,E12000002,0.167343758105713
2010,South East,,0 to 20,E12000008,0.552533504250364
2010,South West,,0 to 20,E12000009,0.476652375039621
2010,West Midlands,,0 to 20,E12000005,0.409620063736881
2010,Yorkshire and The Humber,,0 to 20,E12000003,0.295343321844478
2010,London,Male,0 to 20,E12000007,0.659035040893124
2010,London,Female,0 to 20,E12000007,0.782579774225735
2010,North West,Male,0 to 20,E12000002,0.327025377169268
2010,South East,Female,0 to 20,E12000008,0.378160118666645
2010,South East,Male,0 to 20,E12000008,0.718093533477969
2010,South West,Female,0 to 20,E12000009,0.814349489484305
2010,West Midlands,Female,0 to 20,E12000005,0.41984348234978
2010,West Midlands,Male,0 to 20,E12000005,0.399882701074351
2010,Yorkshire and The Humber,Male,0 to 20,E12000003,0.579443936626216
2010,,,21 to 40,,1.49813363932367
2010,,Female,21 to 40,,1.07299553232959
2010,,Male,21 to 40,,1.9270231572276
2010,London,,21 to 40,E12000007,3.07688797327463
2010,East Midlands,,21 to 40,E12000004,1.22377515404269
2010,East of England,,21 to 40,E12000006,1.7613827667665
2010,North West,,21 to 40,E12000002,2.1287094126072
2010,South East,,21 to 40,E12000008,1.09501639787055
2010,South West,,21 to 40,E12000009,1.42634474594026
2010,West Midlands,,21 to 40,E12000005,1.10947771336643
2010,Yorkshire and The Humber,,21 to 40,E12000003,1.51804192831806
2010,North East,,21 to 40,E12000001,0.919337341644142
2010,London,Male,21 to 40,E12000007,4.36240053899882
2010,London,Female,21 to 40,E12000007,1.79511645472785
2010,East Midlands,Male,21 to 40,E12000004,1.93191916850198
2010,East Midlands,Female,21 to 40,E12000004,0.522085068541068
2010,East of England,Female,21 to 40,E12000006,1.62030785849311
2010,East of England,Male,21 to 40,E12000006,1.90343338594967
2010,North West,Female,21 to 40,E12000002,1.62683276267655
2010,North West,Male,21 to 40,E12000002,2.637191654607
2010,South East,Female,21 to 40,E12000008,0.634707626465494
2010,South East,Male,21 to 40,E12000008,1.56124010219694
2010,South West,Female,21 to 40,E12000009,1.43353647076063
2010,South West,Male,21 to 40,E12000009,1.41922481940364
2010,West Midlands,Female,21 to 40,E12000005,1.10825120730115
2010,West Midlands,Male,21 to 40,E12000005,1.11070693719785
2010,Yorkshire and The Humber,Female,21 to 40,E12000003,1.30095779403814
2010,Yorkshire and The Humber,Male,21 to 40,E12000003,1.73519982995041
2010,North East,Male,21 to 40,E12000001,1.2387659413692
2010,,,41 to 60,,0.929965051913349
2010,,Female,41 to 60,,0.415555846312725
2010,,Male,41 to 60,,1.45545595250556
2010,London,,41 to 60,E12000007,1.66915387981779
2010,East Midlands,,41 to 60,E12000004,1.05951629006295
2010,East of England,,41 to 60,E12000006,0.512181599107779
2010,North West,,41 to 60,E12000002,1.06214899294998
2010,South East,,41 to 60,E12000008,1.20768727455605
2010,South West,,41 to 60,E12000009,1.54396257996147
2010,West Midlands,,41 to 60,E12000005,0.550045928835057
2010,Yorkshire and The Humber,,41 to 60,E12000003,1.43892138453015
2010,North East,,41 to 60,E12000001,0.559162151432293
2010,London,Male,41 to 60,E12000007,2.84984484178083
2010,London,Female,41 to 60,E12000007,0.51561328591066
2010,East Midlands,Male,41 to 60,E12000004,1.3095411531492
2010,East Midlands,Female,41 to 60,E12000004,0.81159081538906
2010,East of England,Male,41 to 60,E12000006,0.905358948955862
2010,North West,Female,41 to 60,E12000002,0.5268720554438
2010,North West,Male,41 to 60,E12000002,1.60603354682872
2010,South East,Female,41 to 60,E12000008,0.770357334529384
2010,South East,Male,41 to 60,E12000008,1.65189811787944
2010,South West,Male,41 to 60,E12000009,2.85251770343799
2010,West Midlands,Male,41 to 60,E12000005,1.1054350094031
2010,Yorkshire and The Humber,Female,41 to 60,E12000003,1.00289406573254
2010,Yorkshire and The Humber,Male,41 to 60,E12000003,1.87874846448442
2010,North East,Male,41 to 60,E12000001,0.853298139525623
2010,,,61 and over,,0.367989951020537
2010,,Female,61 and over,,0.150893847138771
2010,,Male,61 and over,,0.63063338161551
2010,London,,61 and over,E12000007,0.428300742502167
2010,East Midlands,,61 and over,E12000004,0.301049760514915
2010,East of England,,61 and over,E12000006,0.533427216523441
2010,North West,,61 and over,E12000002,0.264526995971915
2010,South East,,61 and over,E12000008,0.369251284994471
2010,South West,,61 and over,E12000009,0.68408863052297
2010,West Midlands,,61 and over,E12000005,0.498111327881781
2010,Yorkshire and The Humber,,61 and over,E12000003,0.532320268715271
2010,London,Male,61 and over,E12000007,0.574491431460299
2010,East of England,Male,61 and over,E12000006,1.1682165005574
2010,North West,Male,61 and over,E12000002,0.4378577662832
2010,South East,Male,61 and over,E12000008,0.699685607933501
2010,South West,Male,61 and over,E12000009,1.17202084857658
2010,West Midlands,Male,61 and over,E12000005,0.91066387396412
2010,Yorkshire and The Humber,Female,61 and over,E12000003,0.485172325123678
2010,Yorkshire and The Humber,Male,61 and over,E12000003,0.58961800614775
2011,,Male,,,1.3506013504277
2011,,Female,,,0.525042247260351
2011,London,,,E12000007,1.96235998531033
2011,East Midlands,,,E12000004,0.749319882012973
2011,East of England,,,E12000006,1.07464189691011
2011,North West,,,E12000002,0.977896561503103
2011,South East,,,E12000008,0.947671870695027
2011,South West,,,E12000009,1.15076296527846
2011,West Midlands,,,E12000005,0.87364787390658
2011,Yorkshire and The Humber,,,E12000003,1.0589590583736
2011,North East,,,E12000001,0.539199619787239
2011,London,Male,,E12000007,2.6393932651564
2011,London,Female,,E12000007,1.30106530745498
2011,East Midlands,Male,,E12000004,1.16228180952972
2011,East Midlands,Female,,E12000004,0.347755175140373
2011,East of England,Female,,E12000006,0.537378539855183
2011,East of England,Male,,E12000006,1.62911555316618
2011,North West,Female,,E12000002,0.668852700241957
2011,North West,Male,,E12000002,1.29768000768226
2011,South East,Female,,E12000008,0.45440479560645
2011,South East,Male,,E12000008,1.45833558748108
2011,South West,Female,,E12000009,0.481198643612069
2011,South West,Male,,E12000009,1.84669080701927
2011,West Midlands,Female,,E12000005,0.598295140400512
2011,West Midlands,Male,,E12000005,1.1563785115963
2011,Yorkshire and The Humber,Female,,E12000003,0.483947282505715
2011,Yorkshire and The Humber,Male,,E12000003,1.65259463121966
2011,North East,Female,,E12000001,0.301467468268664
2011,North East,Male,,E12000001,0.78765089422006
2011,,,0 to 20,,0.225631189149696
2011,,Male,0 to 20,,0.183724957369685
2011,,Female,0 to 20,,0.269546518787456
2011,London,,0 to 20,E12000007,0.520958886398284
2011,North West,,0 to 20,E12000002,0.279089031075447
2011,South East,,0 to 20,E12000008,0.365654778010984
2011,South West,,0 to 20,E12000009,0.316613752593264
2011,London,Male,0 to 20,E12000007,0.464130595210357
2011,London,Female,0 to 20,E12000007,0.580154088926018
2011,North West,Female,0 to 20,E12000002,0.342788193460515
2011,South East,Female,0 to 20,E12000008,0.469415690125559
2011,South East,Male,0 to 20,E12000008,0.267212492718459
2011,South West,Female,0 to 20,E12000009,0.486903117640662
2011,,,21 to 40,,1.77850195131698
2011,,Female,21 to 40,,1.15221988682143
2011,,Male,21 to 40,,2.40700523476442
2011,London,,21 to 40,E12000007,3.14634141390493
2011,East Midlands,,21 to 40,E12000004,1.39944791779642
2011,East of England,,21 to 40,E12000006,1.74959052852438
2011,North West,,21 to 40,E12000002,1.85381471449072
2011,South East,,21 to 40,E12000008,2.00341126299599
2011,South West,,21 to 40,E12000009,2.05524336057584
2011,West Midlands,,21 to 40,E12000005,1.8643898093834
2011,Yorkshire and The Humber,,21 to 40,E12000003,2.16910486103629
2011,North East,,21 to 40,E12000001,0.920451512148426
2011,London,Male,21 to 40,E12000007,4.0496268268879
2011,London,Female,21 to 40,E12000007,2.23850831232753
2011,East Midlands,Male,21 to 40,E12000004,2.10555128596544
2011,East Midlands,Female,21 to 40,E12000004,0.697610335794735
2011,East of England,Female,21 to 40,E12000006,0.940697110312862
2011,East of England,Male,21 to 40,E12000006,2.56087813859202
2011,North West,Female,21 to 40,E12000002,1.62883958210491
2011,North West,Male,21 to 40,E12000002,2.08069823852467
2011,South East,Female,21 to 40,E12000008,0.997548750660876
2011,South East,Male,21 to 40,E12000008,3.01769190462996
2011,South West,Female,21 to 40,E12000009,1.59323956587408
2011,South West,Male,21 to 40,E12000009,2.51017798730791
2011,West Midlands,Female,21 to 40,E12000005,1.10642723581283
2011,West Midlands,Male,21 to 40,E12000005,2.62015839547016
2011,Yorkshire and The Humber,Female,21 to 40,E12000003,1.15978503384397
2011,Yorkshire and The Humber,Male,21 to 40,E12000003,3.17333933382952
2011,North East,Male,21 to 40,E12000001,1.23610540270768
2011,,,41 to 60,,1.16070039876308
2011,,Female,41 to 60,,0.470809460351134
2011,,Male,41 to 60,,1.86652649654782
2011,London,,41 to 60,E12000007,2.10000532684278
2011,East Midlands,,41 to 60,E12000004,0.891251154575359
2011,East of England,,41 to 60,E12000006,1.58761507827894
2011,North West,,41 to 60,E12000002,1.37290684510231
2011,South East,,41 to 60,E12000008,1.0696711018083
2011,South West,,41 to 60,E12000009,1.46571381309636
2011,West Midlands,,41 to 60,E12000005,1.29633281093395
2011,Yorkshire and The Humber,,41 to 60,E12000003,1.50020252734119
2011,North East,,41 to 60,E12000001,0.837416903818481
2011,London,Male,41 to 60,E12000007,3.21742307245221
2011,London,Female,41 to 60,E12000007,1.01125322589779
2011,East Midlands,Male,41 to 60,E12000004,1.46745909457773
2011,East of England,Female,41 to 60,E12000006,1.00537245907819
2011,East of England,Male,41 to 60,E12000006,2.18238583554567
2011,North West,Female,41 to 60,E12000002,0.523395791897833
2011,North West,Male,41 to 60,E12000002,2.23763228668971
2011,South East,Female,41 to 60,E12000008,0.254605171031023
2011,South East,Male,41 to 60,E12000008,1.89839775229706
2011,South West,Male,41 to 60,E12000009,2.98064285369585
2011,West Midlands,Female,41 to 60,E12000005,0.949697250083776
2011,West Midlands,Male,41 to 60,E12000005,1.64700327753652
2011,Yorkshire and The Humber,Female,41 to 60,E12000003,0.56908070702587
2011,Yorkshire and The Humber,Male,41 to 60,E12000003,2.43929386747172
2011,North East,Male,41 to 60,E12000001,1.42074918946258
2011,,,61 and over,,0.413310975177723
2011,,Female,61 and over,,0.135213778392189
2011,,Male,61 and over,,0.747551282017946
2011,London,,61 and over,E12000007,1.35052324334909
2011,East Midlands,,61 and over,E12000004,0.590127172405653
2011,East of England,,61 and over,E12000006,0.74770939227676
2011,North West,,61 and over,E12000002,0.260320063518095
2011,South East,,61 and over,E12000008,0.25886522803179
2011,South West,,61 and over,E12000009,0.746460285326979
2011,Yorkshire and The Humber,,61 and over,E12000003,0.261973269994018
2011,London,Male,61 and over,E12000007,2.0693923699622
2011,London,Female,61 and over,E12000007,0.765498668797814
2011,East Midlands,Male,61 and over,E12000004,1.06586400001705
2011,East of England,Male,61 and over,E12000006,1.46959649778825
2011,North West,Male,61 and over,E12000002,0.428747214929549
2011,South East,Male,61 and over,E12000008,0.456466243750691
2011,South West,Male,61 and over,E12000009,1.63917497045387
2012,,Male,,,1.21027403222624
2012,,Female,,,0.534118633861614
2012,London,,,E12000007,1.99798540483697
2012,East Midlands,,,E12000004,0.766244772295041
2012,East of England,,,E12000006,0.880259635965241
2012,North West,,,E12000002,0.60697281905138
2012,South East,,,E12000008,0.836701438679469
2012,South West,,,E12000009,1.38586199773505
2012,West Midlands,,,E12000005,0.974733317394966
2012,Yorkshire and The Humber,,,E12000003,0.82758241921526
2012,North East,,,E12000001,0.461128766365267
2012,London,Male,,E12000007,2.60621482371148
2012,London,Female,,E12000007,1.38003301610022
2012,East Midlands,Male,,E12000004,1.11009771524128
2012,East Midlands,Female,,E12000004,0.4318391554608
2012,East of England,Female,,E12000006,0.466514272004478
2012,East of England,Male,,E12000006,1.30747379547256
2012,North West,Female,,E12000002,0.305503619940165
2012,North West,Male,,E12000002,0.918557004355969
2012,South East,Female,,E12000008,0.698786815921519
2012,South East,Male,,E12000008,0.979368666312073
2012,South West,Female,,E12000009,0.588295205063162
2012,South West,Male,,E12000009,2.17564393335048
2012,West Midlands,Female,,E12000005,0.770162773902264
2012,West Midlands,Male,,E12000005,1.18448114341913
2012,Yorkshire and The Humber,Female,,E12000003,0.259388665382322
2012,Yorkshire and The Humber,Male,,E12000003,1.41327207626474
2012,North East,Female,,E12000001,0.300969347024428
2012,North East,Male,,E12000001,0.628303008550418
2012,,,0 to 20,,0.212649825092391
2012,,Male,0 to 20,,0.146657671662804
2012,,Female,0 to 20,,0.281819792383358
2012,London,,0 to 20,E12000007,0.608444175480916
2012,South East,,0 to 20,E12000008,0.181898713339451
2012,South West,,0 to 20,E12000009,0.23691891686989
2012,West Midlands,,0 to 20,E12000005,0.476017555527447
2012,London,Male,0 to 20,E12000007,0.275101397790202
2012,London,Female,0 to 20,E12000007,0.955940693439379
2012,West Midlands,Female,0 to 20,E12000005,0.418398954560478
2012,West Midlands,Male,0 to 20,E12000005,0.530845437715241
2012,,,21 to 40,,1.4908238905648
2012,,Female,21 to 40,,1.05950909411972
2012,,Male,21 to 40,,1.91128296402705
2012,London,,21 to 40,E12000007,2.68912986480399
2012,East Midlands,,21 to 40,E12000004,1.40450547801027
2012,East of England,,21 to 40,E12000006,1.34929003731461
2012,North West,,21 to 40,E12000002,1.03797117062388
2012,South East,,21 to 40,E12000008,1.78001400277682
2012,South West,,21 to 40,E12000009,2.84828604387309
2012,West Midlands,,21 to 40,E12000005,1.6558975827345
2012,Yorkshire and The Humber,,21 to 40,E12000003,1.15961103746775
2012,North East,,21 to 40,E12000001,0.462366453156113
