Year,Value
2001,8.622466497000001
2002,10.519546499999999
2003,12.135152699999999
2004,12.75221615
2005,13.02859325
2006,12.14919667
2007,11.86743277
2008,11.57645315
2009,10.57331933
2010,10.06860225
2011,9.711599776
2012,9.738634453
2013,9.317430877
2014,9.598005794
2015,9.654425922
2016,7.866188996
