Year,Value
2004,6.851165917
2005,7.079204895
2006,6.891356302999999
2008,4.938020552
2009,5.171027119
2010,5.501931521
2011,5.222391967
2012,4.8533864719999995
2013,4.9223185439999995
2014,4.630733958
2015,4.61454613
2016,4.46065883
