Year,Value
2002,18.36754753
2003,17.74848283
2004,16.77451402
2005,16.88410553
2006,16.75643097
2007,16.10856097
2008,16.15501118
2009,15.92018323
2010,15.29846357
2011,14.59929252
2012,13.16009669
2013,13.08532716
2014,14.263995600000001
2015,13.67280406
2016,10.90985975
2017,11.2248582
