Year,Value
2002,86.84202157
2003,86.86847029
2004,86.97294279
2005,86.27084772
2006,85.82851145
2007,86.18452099
2008,86.07275794
2009,84.73818316
2010,84.66307255
2011,83.87858239
2012,84.43691209999999
2013,85.23277936
2014,86.68427409
2015,87.71314213
2016,88.19446131
