Year,Value
2005,13.21502033
2006,13.16006532
2007,13.40381521
2008,11.65169633
2009,10.77209683
2010,11.36602367
2011,9.364262698
2012,9.59906661
2013,9.148660267999999
2014,8.901097037000001
2015,9.812489374
2016,
