Year,Value
2000,11.55203706
2001,11.69925463
2002,11.987290199999999
2003,12.29905061
2004,12.20306031
2005,11.84841754
2006,11.43074123
2007,11.06595818
2008,10.87940974
2009,10.42263514
2010,10.06606787
2011,9.624826902
2012,9.52704413
2013,9.375210092
2014,9.238840912
2015,9.109327827000001
