Year,Value
2000,14.76158147
2001,14.16937016
2002,13.64270077
2003,12.58239901
2004,11.80914252
2005,11.45370155
2006,11.187755300000001
2007,11.04683379
2008,10.3650716
2009,9.643339129
2010,9.82026409
2011,9.747251739
2012,9.779016229
2013,9.735606581
2014,9.786219689
2015,9.572012907000001
2016,9.439115047
