Year,Value
2004,8.855837141
2005,8.973245101
2006,8.836310387000001
2008,6.5114766820000005
2009,6.63869138
2010,6.936374648999999
2011,6.998151441
2012,6.58526695
2013,6.509398699
2014,6.07859063
2015,6.050634822
2016,5.8926922170000005
