Year,Value
2000,1.5492927280000002
2001,1.583432331
2002,1.594323645
2003,1.67045529
2004,1.670578308
2005,1.670608898
2006,1.729188434
2007,1.779362388
2008,2.047417518
2009,2.208547336
2010,4.047738918
2011,5.293218700000001
2012,7.753334452000001
2013,8.656673812000001
2014,14.66926213
2015,14.68379914
2016,16.7484321
2017,20.65510873
